
>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]
Matching thres: 0.2  Save to: None

>>>>Eval hpatches: task=homography method=GeoFormer_geoformer_noms scale_H=True rthres=15
>>Finished, pairs=133 match_failed=0 matches=4237.4 match_time=0.33s
==== Homography Estimation ====
Hest solver=cv est_failed=0 ransac_thres=15 inlier_rate=0.97

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]
Matching thres: 0.2  Save to: None

>>>>Eval hpatches: task=homography method=GeoFormer_geoformer_noms scale_H=True rthres=15
>>Finished, pairs=133 match_failed=0 matches=4237.4 match_time=0.33s
==== Homography Estimation ====
Hest solver=cv est_failed=0 ransac_thres=15 inlier_rate=0.97

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]
Matching thres: 0.2  Save to: None

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

Matching thres: 0.2

==========================================================================================
Pair ID         | MLE (pixels)    | Accuracy     | Matches     
125        control_points_S59_1_2.txt     Unknown    4.058808       
126        control_points_P45_1_2.txt     Unknown    8.012020       
127        control_points_S04_1_2.txt     Unknown    2.367276       
128        control_points_S30_1_2.txt     Unknown    2.379558       
129        control_points_S31_1_2.txt     Unknown    3.095281       
130        control_points_P06_1_2.txt     Unknown    8.153111       
131        control_points_S05_1_2.txt     Unknown    2.285827       
132        control_points_S46_1_2.txt     Unknown    3.563161       
133        control_points_S39_1_2.txt     Unknown    2.939530       
====================================================================================================


====================================================================================================
CATEGORY DISTRIBUTION
====================================================================================================
Class S: 0 pairs
Class A: 0 pairs
Class P: 0 pairs
Class Overall: 134 pairs
====================================================================================================


====================================================================================================
CALCULATING PAIR-WISE STATISTICS FOR EACH CATEGORY
====================================================================================================

--- Class Overall ---
Number of pairs (n): 134

Step 1: Sum of all MLE values
  Σx_i = 817.753492

Step 2: Calculate Mean
  Mean = Σx_i / n = 817.753492 / 134 = 6.102638

Step 3: Calculate Deviations (x_i - mean)
  First 5 deviations:
  Pair 0: 2.675238 - 6.102638 = -3.427400
  Pair 1: 9.853541 - 6.102638 = 3.750903
  Pair 2: 1.594507 - 6.102638 = -4.508131
  Pair 3: 2.842383 - 6.102638 = -3.260255
  Pair 4: 16.081244 - 6.102638 = 9.978606
  ... (129 more pairs)

Step 4: Square the Deviations
  First 5 squared deviations:
  (deviation_0)² = 11.747071
  (deviation_1)² = 14.069272
  (deviation_2)² = 20.323246
  (deviation_3)² = 10.629262
  (deviation_4)² = 99.572580
  ... (129 more)

Step 5: Sum of Squared Deviations
  Σ(x_i - mean)² = 3145.210985

Step 6: Calculate Variance
  Variance = Σ(x_i - mean)² / (n-1)
  Variance = 3145.210985 / 133 = 23.648203

Step 7: Calculate Standard Deviation
  Std = √(Variance) = √(23.648203) = 4.862942

  FINAL RESULTS:
  Mean ± Std = 6.102638 ± 4.862942
  Min: 0.750899
  Max: 23.992998
  Median: 3.440133


--- Class S ---
No pairs in this category

--- Class A ---
No pairs in this category

--- Class P ---
No pairs in this category


====================================================================================================
SUMMARY TABLE: PAIR-WISE MLE STATISTICS
====================================================================================================
Category             N         Mean          Std          Min          Max       Median
----------------------------------------------------------------------------------------------------
Overall            134     6.102638     4.862942     0.750899    23.992998     3.440133
S                    0     0.000000     0.000000     0.000000     0.000000     0.000000
A                    0     0.000000     0.000000     0.000000     0.000000     0.000000
P                    0     0.000000     0.000000     0.000000     0.000000     0.000000
====================================================================================================


============================================================
Runtime Statistics for threshold 0.2:
  Total images processed: 134
  Average time per image: 0.3289s
  Min time per image: 0.2269s
  Max time per image: 0.8074s
  Total matching time: 44.0761s
  Total threshold time: 44.7781s
  Overhead (non-matching): 0.7019s
============================================================


============================================================
Total runtime for method GeoFormer: 44.7827s (0.75 min)
============================================================


>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]
Matching thres: 0.2  Save to: None

>>>>Eval hpatches: task=homography method=GeoFormer_geoformer_noms scale_H=True rthres=15
>>Finished, pairs=134 match_failed=0 matches=4239.7 match_time=0.33s
==== Homography Estimation ====
Hest solver=cv est_failed=0 ransac_thres=15 inlier_rate=0.97

====================================================================================================
DETAILED MLE VALUES FOR EACH IMAGE PAIR
====================================================================================================
Pair ID    GT File                             Category   MLE Distance   
----------------------------------------------------------------------------------------------------
0          control_points_S10_1_2.txt          S          2.675238       
1          control_points_P26_1_2.txt          P          9.853541       
2          control_points_S67_1_2.txt          S          1.594507       
3          control_points_S01_1_2.txt          S          2.842383       
4          control_points_P09_1_2.txt          P          16.081244      
5          control_points_P11_1_2.txt          P          9.743531       
6          control_points_S17_1_2.txt          S          2.302335       
7          control_points_S65_1_2.txt          S          1.720452       
8          control_points_S52_1_2.txt          S          1.141520       
9          control_points_S44_1_2.txt          S          2.742792       
10         control_points_S02_1_2.txt          S          2.514495       
11         control_points_S42_1_2.txt          S          4.486351       
12         control_points_P28_1_2.txt          P          11.662771      
13         control_points_S56_1_2.txt          S          3.926476       
14         control_points_P02_1_2.txt          P          4.398231       
15         control_points_S06_1_2.txt          S          2.391978       
16         control_points_P43_1_2.txt          P          10.448815      
17         control_points_S33_1_2.txt          S          1.593501       
18         control_points_S55_1_2.txt          S          1.733166       
19         control_points_P29_1_2.txt          P          10.167254      
20         control_points_P31_1_2.txt          P          13.920630      
21         control_points_S32_1_2.txt          S          3.232906       
22         control_points_P15_1_2.txt          P          11.672264      
23         control_points_A02_1_2.txt          A          9.387296       
24         control_points_S25_1_2.txt          S          2.170049       
25         control_points_S60_1_2.txt          S          2.380143       
26         control_points_A07_1_2.txt          A          8.176007       
27         control_points_A09_1_2.txt          A          7.484101       
28         control_points_P16_1_2.txt          P          10.118531      
29         control_points_A10_1_2.txt          A          4.042025       
30         control_points_S27_1_2.txt          S          2.437880       
31         control_points_S48_1_2.txt          S          1.936911       
32         control_points_P12_1_2.txt          P          14.254195      
33         control_points_S71_1_2.txt          S          4.855705       
34         control_points_S69_1_2.txt          S          3.076011       
35         control_points_S07_1_2.txt          S          1.142906       
36         control_points_S24_1_2.txt          S          2.378029       
37         control_points_S18_1_2.txt          S          2.337271       
38         control_points_P27_1_2.txt          P          10.725090      
39         control_points_S45_1_2.txt          S          2.936371       
40         control_points_P20_1_2.txt          P          10.775695      
41         control_points_S16_1_2.txt          S          2.479172       
42         control_points_S03_1_2.txt          S          3.811932       
43         control_points_S49_1_2.txt          S          2.411234       
44         control_points_P47_1_2.txt          P          9.893366       
45         control_points_S12_1_2.txt          S          1.740045       
46         control_points_P49_1_2.txt          P          10.563767      
47         control_points_P42_1_2.txt          P          10.383831      
48         control_points_P34_1_2.txt          P          10.981954      
49         control_points_P38_1_2.txt          P          12.846631      
50         control_points_S28_1_2.txt          S          2.739878       
51         control_points_S23_1_2.txt          S          2.540140       
52         control_points_P01_1_2.txt          P          8.552329       
53         control_points_S62_1_2.txt          S          2.648272       
54         control_points_P14_1_2.txt          P          14.720405      
55         control_points_A04_1_2.txt          A          3.714687       
56         control_points_P33_1_2.txt          P          8.378801       
57         control_points_P22_1_2.txt          P          11.868621      
58         control_points_S57_1_2.txt          S          2.290900       
59         control_points_S22_1_2.txt          S          2.101578       
60         control_points_S13_1_2.txt          S          2.627462       
61         control_points_S63_1_2.txt          S          2.795869       
62         control_points_A11_1_2.txt          A          2.664034       
63         control_points_P10_1_2.txt          P          13.871522      
64         control_points_P46_1_2.txt          P          10.224323      
65         control_points_P13_1_2.txt          P          11.296879      
66         control_points_P30_1_2.txt          P          15.943012      
67         control_points_S20_1_2.txt          S          2.234521       
68         control_points_S38_1_2.txt          S          1.723935       
69         control_points_S40_1_2.txt          S          2.844530       
70         control_points_A13_1_2.txt          A          5.695134       
71         control_points_S34_1_2.txt          S          1.785726       
72         control_points_S51_1_2.txt          S          0.981616       
73         control_points_S68_1_2.txt          S          1.318694       
74         control_points_P25_1_2.txt          P          9.166745       
75         control_points_S14_1_2.txt          S          1.771663       
76         control_points_S26_1_2.txt          S          2.074494       
77         control_points_P08_1_2.txt          P          10.262303      
78         control_points_P44_1_2.txt          P          10.321232      
79         control_points_S15_1_2.txt          S          1.861681       
80         control_points_S66_1_2.txt          S          2.694481       
81         control_points_S09_1_2.txt          S          1.521096       
82         control_points_S64_1_2.txt          S          2.409882       
83         control_points_P03_1_2.txt          P          8.859615       
84         control_points_S35_1_2.txt          S          1.813812       
85         control_points_P07_1_2.txt          P          9.277373       
86         control_points_S50_1_2.txt          S          1.880808       
87         control_points_A05_1_2.txt          A          6.497014       
88         control_points_S19_1_2.txt          S          1.960566       
89         control_points_P32_1_2.txt          P          6.866881       
90         control_points_P24_1_2.txt          P          10.350925      
91         control_points_P17_1_2.txt          P          18.628082      
92         control_points_P41_1_2.txt          P          13.009158      
93         control_points_S08_1_2.txt          S          1.363575       
94         control_points_P04_1_2.txt          P          12.699160      
95         control_points_A01_1_2.txt          A          3.084390       
96         control_points_A08_1_2.txt          A          21.403471      
97         control_points_P35_1_2.txt          P          13.517517      
98         control_points_S58_1_2.txt          S          2.402095       
99         control_points_S53_1_2.txt          S          3.858175       
100        control_points_S47_1_2.txt          S          1.953861       
101        control_points_S11_1_2.txt          S          2.258814       
102        control_points_S61_1_2.txt          S          0.750899       
103        control_points_S21_1_2.txt          S          2.512256       
104        control_points_S54_1_2.txt          S          2.830995       
105        control_points_P48_1_2.txt          P          9.529015       
106        control_points_P39_1_2.txt          P          8.140547       
107        control_points_A03_1_2.txt          A          5.193345       
108        control_points_P36_1_2.txt          P          13.044934      
109        control_points_P18_1_2.txt          P          12.983709      
